2025-02-27 14:30:14,493 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6892, "timestamp": "2025-02-27 21:30:14", "trend": "Flat", "buy": 1, "sell": 1, "hold": 9, "ma5": 2.6893000000000002, "ma10": 2.68913, "ma15": 2.6892, "ma30": 2.6897066666666665, "macd": -0.00034683318976247435, "macd_signal": -0.0004388619903020425, "macd_diff": 9.202880053956814e-05, "volume": 3056.5, "rsi": 45.19681874673985, "bb_upper": 2.690381863719066, "bb_middle": 2.689395, "bb_lower": 2.6884081362809344, "stoch_k": 36.36363636362902, "stoch_d": 42.42424242423385, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.006793975830078125, "vwap": 2.6905394159986913, "spread": 0.0009000000000001229, "imbalance": 13.208018402891883} - Time: 2025-02-27 14:30:14 - Next: Storing data in MySQL
2025-02-27 14:30:14,602 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6889, "timestamp": "2025-02-27 21:30:14", "trend": "Flat", "buy": 3, "sell": 1, "hold": 8, "ma5": 2.6893, "ma10": 2.6891100000000003, "ma15": 2.6891466666666664, "ma30": 2.6896533333333332, "macd": -0.0003526782711129606, "macd_signal": -0.0004216252464642261, "macd_diff": 6.894697535126553e-05, "volume": 3075.18, "rsi": 42.58460451307209, "bb_upper": 2.69024124232603, "bb_middle": 2.6893249999999997, "bb_lower": 2.6884087576739697, "stoch_k": 9.09090909088707, "stoch_d": 39.39393939392471, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.0062639713287353516, "vwap": 2.6905294574626524, "spread": 0.0009000000000001229, "imbalance": 13.208018402891883} - Time: 2025-02-27 14:30:14 - Next: Storing data in MySQL
2025-02-27 14:30:14,712 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6892, "timestamp": "2025-02-27 21:30:14", "trend": "Flat", "buy": 1, "sell": 1, "hold": 9, "ma5": 2.6891799999999995, "ma10": 2.68914, "ma15": 2.68914, "ma30": 2.68961, "macd": -0.0003293070012744259, "macd_signal": -0.0004031615974262661, "macd_diff": 7.385459615184017e-05, "volume": 3505.83, "rsi": 45.94887091210835, "bb_upper": 2.6901481917515877, "bb_middle": 2.689285, "bb_lower": 2.688421808248412, "stoch_k": 36.36363636362902, "stoch_d": 27.272727272715034, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.00745844841003418, "vwap": 2.6903661492428323, "spread": 0.0009000000000001229, "imbalance": 13.208018402891883} - Time: 2025-02-27 14:30:14 - Next: Storing data in MySQL
2025-02-27 14:30:14,822 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6892, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 1, "sell": 1, "hold": 9, "ma5": 2.6892199999999997, "ma10": 2.68918, "ma15": 2.6891599999999998, "ma30": 2.6895666666666664, "macd": -0.00030724339098764375, "macd_signal": -0.00038397795613854163, "macd_diff": 7.673456515089788e-05, "volume": 3910.71, "rsi": 45.94887091210835, "bb_upper": 2.6900436864215753, "bb_middle": 2.6892449999999997, "bb_lower": 2.688446313578424, "stoch_k": 36.36363636362902, "stoch_d": 27.272727272715034, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.0010542869567871094, "vwap": 2.690245416561187, "spread": 0.0009000000000001229, "imbalance": 13.208018402891883} - Time: 2025-02-27 14:30:14 - Next: Storing data in MySQL
2025-02-27 14:30:14,931 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6887, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 3, "sell": 2, "hold": 8, "ma5": 2.68904, "ma10": 2.68915, "ma15": 2.689146666666667, "ma30": 2.6894966666666664, "macd": -0.0003263417773333721, "macd_signal": -0.0003724507203775078, "macd_diff": 4.6108943044135674e-05, "volume": 3944.89, "rsi": 41.27412501605761, "bb_upper": 2.6898351492371178, "bb_middle": 2.689165, "bb_lower": 2.6884948507628823, "stoch_k": 0.0, "stoch_d": 24.242424242419347, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.006768941879272461, "vwap": 2.6902320264950355, "spread": 0.0009000000000001229, "imbalance": 13.208018402891883} - Time: 2025-02-27 14:30:14 - Next: Storing data in MySQL
2025-02-27 14:30:15,041 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6887, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 3, "sell": 1, "hold": 8, "ma5": 2.68894, "ma10": 2.68912, "ma15": 2.6890666666666667, "ma30": 2.6894366666666665, "macd": -0.0003375859059246977, "macd_signal": -0.0003654777574869458, "macd_diff": 2.7891851562248065e-05, "volume": 4065.39, "rsi": 41.27412501605761, "bb_upper": 2.6898314912059815, "bb_middle": 2.689135, "bb_lower": 2.688438508794018, "stoch_k": 0.0, "stoch_d": 12.121212121209672, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.0069615840911865234, "vwap": 2.6901866165361747, "spread": 0.0009000000000001229, "imbalance": 13.208018402891883} - Time: 2025-02-27 14:30:15 - Next: Storing data in MySQL
2025-02-27 14:30:15,151 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6887, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 3, "sell": 1, "hold": 8, "ma5": 2.6889, "ma10": 2.6891, "ma15": 2.68904, "ma30": 2.6893766666666665, "macd": -0.0003425482755514686, "macd_signal": -0.00036089186109985034, "macd_diff": 1.8343585548381738e-05, "volume": 4120.15, "rsi": 41.27412501605762, "bb_upper": 2.689755149237118, "bb_middle": 2.689085, "bb_lower": 2.688414850762882, "stoch_k": 0.0, "stoch_d": 0.0, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.00813436508178711, "vwap": 2.690166858245452, "spread": 0.0009000000000001229, "imbalance": 13.208018402891883} - Time: 2025-02-27 14:30:15 - Next: Storing data in MySQL
2025-02-27 14:30:15,264 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6891, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 1, "sell": 1, "hold": 9, "ma5": 2.6888799999999997, "ma10": 2.68903, "ma15": 2.6890533333333333, "ma30": 2.68933, "macd": -0.0003106236560221909, "macd_signal": -0.00035083822008431846, "macd_diff": 4.021456406212758e-05, "volume": 4509.91, "rsi": 46.6930261904173, "bb_upper": 2.689737947961766, "bb_middle": 2.689075, "bb_lower": 2.6884120520382337, "stoch_k": 36.36363636362902, "stoch_d": 12.121212121209672, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.009281158447265625, "vwap": 2.690074657143934, "spread": 0.0009000000000001229, "imbalance": 13.208018402891883} - Time: 2025-02-27 14:30:15 - Next: Storing data in MySQL
2025-02-27 14:30:15,373 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6886, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 3, "sell": 1, "hold": 8, "ma5": 2.68876, "ma10": 2.68899, "ma15": 2.68904, "ma30": 2.68929, "macd": -0.00032195765888642924, "macd_signal": -0.0003450621078447406, "macd_diff": 2.3104448958311365e-05, "volume": 4528.51, "rsi": 41.53386837220668, "bb_upper": 2.689751086101734, "bb_middle": 2.68906, "bb_lower": 2.688368913898266, "stoch_k": 0.0, "stoch_d": 12.121212121209672, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.005745410919189453, "vwap": 2.6900686002680794, "spread": 0.0009000000000001229, "imbalance": 13.208018402891883} - Time: 2025-02-27 14:30:15 - Next: Storing data in MySQL
2025-02-27 14:30:15,484 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6886, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 3, "sell": 1, "hold": 8, "ma5": 2.68874, "ma10": 2.68889, "ma15": 2.6890133333333335, "ma30": 2.68925, "macd": -0.00032699777028177834, "macd_signal": -0.0003415352043775595, "macd_diff": 1.4537434095781144e-05, "volume": 4537.030000000001, "rsi": 41.234281905617735, "bb_upper": 2.6897618681887283, "bb_middle": 2.689045, "bb_lower": 2.688328131811272, "stoch_k": 0.0, "stoch_d": 12.121212121209672, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.008209943771362305, "vwap": 2.6900658424123263, "spread": 0.0009000000000001229, "imbalance": 13.208018402891883} - Time: 2025-02-27 14:30:15 - Next: Storing data in MySQL
